,title,plot,genre
11692010,Here We Are: Notes for Living on Planet Earth,"A precocious 7-year-old who, over the course of Earth Day, learns about the wonders of the planet from his parents and from a mysterious exhibit at the aptly titled Museum of Everything.",
10177486,Let's Dance,"Every year, the New York Times Magazine gathers together the best performers from the last 12 months for a series of shorts built around a common theme. This year, everyone danced and the results are glorious.",
3315342,Logan,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",
0047478,Seven Samurai,A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.::Jon Reeves <jreeves@imdb.com>,
0023382,Red Dust,The owner of a rubber plantation becomes involved with the new wife of one of his employees.::Michael Crew <m.crew@bbcnc.org.uk>,
0093507,Masters of the Universe,The heroic warrior He-Man battles against the evil lord Skeletor and his armies of darkness for control of Castle Grayskull.::Wallace Entertainment,
6911608,Mamma Mia! Here We Go Again,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",romantic-comedy
0808244,Easy Virtue,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.::Sheridan Jobbins - co-writer",romantic-comedy
0035356,Somewhere I'll Find You,"Two brother, rival correspondents, find themselves fighting their conservative editor over stories and each other of over the affections of a pretty blonde journalist.::duke1029@aol.com",
1231277,S. Darko,"Donnie Darko's little sister Samantha and her best friend Corey are on a cross-country road trip, but soon find themselves entangled in a dangerous glitch in the time-space continuum.::Movie Girl",
0039477,The Hucksters,"A World War II veteran wants to return to advertising on his own terms, but finds it difficult to be successful and maintain his integrity.::duke1029@aol.com",romantic-comedy
0381681,Before Sunset,"Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour.::Anonymous",
7405458,A Man Called Ove - IMDb,A cranky retired man strikes up an unlikely friendship with his boisterous new neighbors. A remake of the 2015 Swedish film.,
0166458,Ruth Rendell Mysteries,"From cold, rock-strewn moors to comfortable suburban estates, award-winning writer Ruth Rendell explores the dark fissures between friends and family members that motivate murder.::Anonymous",
0295254,Feardotcom,A New York City detective investigates mysterious deaths occurring 48 hours after users log onto a site named feardotcom.,
0387514,Prime,"A career driven professional from Manhattan is wooed by a young painter, who also happens to be the son of her psychoanalyst.::StandUpGuy24",romantic-comedy
0206226,Psycho Beach Party,"Spoof of 1960s Beach Party/Gidget surfing movies mixed with slasher horror films. Florence Forrest, a not-so-innocent girl in 1960s Malibu, becomes ""Chicklet"", the first girl surfer at Malibu Beach. Only Florence suffers from dissociative identity disorder and, occasionally, her alter ego ""Ann Bowman"", a sexually aggressive, foul-speaking girl, comes out, during which time several beach goers are found murdered. The suspects include Chicklet herself, surfer Kanaka, exchange student Lars, and even Chicklet's own mother.::Matthew Patay",
0110538,Mixed Nuts,The events focus around a crisis hotline business on one crazy night during the Christmas holidays.::mystic80,
0770521,Drive,A drama about various people competing in an illegal cross-country road race.::anon,
1603847,Higglety Pigglety Pop! or There Must Be More to Life,"Jennie the terrier has everything a dog could ever wish for, but still feels that something is missing. She leaves home to discover what that is.::Anonymous",
0220450,Everybody Rides the Carousel,"Show is an animated tracing of the eight stages of life, from infancy to old stage, as they have been described in the works of psychoanalyst Erik H. Erikson.::Variety Television Reviews 1974-1977",
1865769,Jessie,A Texan teen moves to New York City to follow her dreams and ends up as a nanny for a high profile couple's four children.::Anonymous,
2446040,Toy Story of Terror,Woody and the gang are held up at a roadside motel and members of the group start to disappear from everywhere. Woody and set about getting to the bottom of the mystery.,
1098327,Dragonball Evolution,"The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.::Sugreeva The Monkey King",
0245712,Amores Perros,"A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love.::LVJeff",
0052618,Ben-Hur,"After a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.::Kenneth Chisholm",
0400426,Far Cry,An ex-special forces soldier turned boatman is hired by a journalist to investigate a top-secret military base on a nearby island.::Lumos,
4136084,Florence Foster Jenkins,"The story of Florence Foster Jenkins, a New York heiress who dreamed of becoming an opera singer, despite having a terrible singing voice.",
0100395,Postcards from the Edge,A substance-addicted actress tries to look on the bright side even as she is forced to move back in with her mother to avoid unemployment.,
0382625,The Da Vinci Code,"A murder inside the Louvre, and clues in Da Vinci paintings, lead to the discovery of a religious mystery protected by a secret society for two thousand years, which could shake the foundations of Christianity.::W.P.Lloyd",
0891527,Lions for Lambs,"Injuries sustained by two Army rangers behind enemy lines in Afghanistan set off a sequence of events involving a congressman, a journalist and a professor.::IMDb Editors",
0338348,The Polar Express,"On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas.::Ryan Weiss",
0111161,The Shawshank Redemption,"Two imprisoned men bond over a number of years, finding solace and eventual redemption through acts of common decency.::Carl Schultz",
8108198,Andhadhun,"A series of mysterious events change the life of a blind pianist, who must now report a crime that he should technically know nothing of.::Santhosh",
0091251,Come and See,"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.::Karl Krejci",
0804463,Devil's Knot,The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a Satanic ritual.,
0108255,Super Mario Bros.,"Two Brooklyn plumbers, Mario and Luigi, must travel to another dimension to rescue a princess from the evil dictator King Koopa and stop him from taking over the world.",
0040897,The Treasure of the Sierra Madre,Two Americans searching for work in Mexico convince an old prospector to help them mine for gold in the Sierra Madre Mountains.::Karl Krejci,
0028505,Wife vs. Secretary,The wife of a publishing executive mistakenly believes that her husband's relationship with his attractive secretary is more than professional.::G. Taverney (duke1029@aol.com),romantic-comedy
2278388,The Grand Budapest Hotel,"A writer encounters the owner of an aging high-class hotel, who tells him of his early years serving as a lobby boy in the hotel's glorious years under an exceptional concierge.::Fox Searchlight Pictures / marianoandres",
0215098,Rabbit Ears: The Fisherman and His Wife,,
